"id","island_code","city_code","province_code","name"
"620","40025","1301","13","Pulau Karabak Gadang"
"621","40026","1301","13","Pulau Karabak Ketek"
"622","40027","1301","13","Pulau Karanggo"
"623","40028","1301","13","Pulau Kasiaktaratak"
"624","40029","1301","13","Pulau Katangkatang"
"625","40030","1301","13","Pulau Kumbang"
"626","40031","1301","13","Pulau Labuhansundai"
"627","40032","1301","13","Pulau Marak"
"628","40033","1301","13","Pulau Nibuang Utara"
"629","40034","1301","13","Pulau Nibuangapiapi"
"630","40035","1301","13","Pulau Nibuangbatukalang"
"631","40036","1301","13","Pulau Nibuangcubadak"
"632","40037","1301","13","Pulau Nibuangsungainipah"
"633","40038","1301","13","Pulau Nyamuk"
"634","40039","1301","13","Pulau Pagang"
"635","40040","1301","13","Pulau Panyu"
"636","40041","1301","13","Pulau Semangki Gadang"
"637","40042","1301","13","Pulau Semangki Ketek"
"638","40043","1301","13","Pulau Setan Gadang"
"639","40044","1301","13","Pulau Setan Ketek"
"640","40045","1301","13","Pulau Sibuntasungaipinang"
"641","40046","1301","13","Pulau Sironjong Gadang"
"642","40047","1301","13","Pulau Sironjong Ketek"
"643","40048","1301","13","Pulau Taraju"
"644","40001","1305","13","Pulau Pieh"
"645","40001","1306","13","Pulau Tangahtiku"
"646","40002","1306","13","Pulau Ujuangtiku"
"647","40001","1309","13","Pulau Amanna"
"648","40002","1309","13","Pulau Atei"
"649","40003","1309","13","Pulau Bakatmenuang"
"650","40004","1309","13","Pulau Bakatpeigu"
"651","40005","1309","13","Pulau Barekai"
"652","40006","1309","13","Pulau Batu Tongga"
"653","40007","1309","13","Pulau Berikopek"
"654","40008","1309","13","Pulau Berikuret"
"655","40009","1309","13","Pulau Beriloga Sabeu"
"656","40010","1309","13","Pulau Beriloga Sigoiso"
"657","40011","1309","13","Pulau Beriulou"
"658","40012","1309","13","Pulau Beuasak"
"659","40013","1309","13","Pulau Bitoyat Sabeu"
"660","40014","1309","13","Pulau Bitoyat Sigoiso"
"661","40015","1309","13","Pulau Botiek"
"662","40016","1309","13","Pulau Bugei Sabeu"
"663","40017","1309","13","Pulau Bugeisabeu"
"664","40018","1309","13","Pulau Bugeisigoiso"
"665","40019","1309","13","Pulau Bukkusimapususika Barek"
"666","40020","1309","13","Pulau Bukkusimapususima Piok"
"667","40021","1309","13","Pulau Bukkusimapususitka Yaman"
"668","40022","1309","13","Pulau Bulak"
"669","40023","1309","13","Pulau Gagaija"
"670","40024","1309","13","Pulau Ibanlaut"
"671","40025","1309","13","Pulau Jujuat"
"672","40026","1309","13","Pulau Karaet"
"673","40027","1309","13","Pulau Karamajat"
"674","40028","1309","13","Pulau Kasik"
"675","40029","1309","13","Pulau Koroniki"
"676","40030","1309","13","Pulau Labatjau"
"677","40031","1309","13","Pulau Langgairak"
"678","40032","1309","13","Pulau Laplap"
"679","40033","1309","13","Pulau Lebuat Sabeu"
"680","40034","1309","13","Pulau Lebuat Sigoiso"
"681","40035","1309","13","Pulau Libbut"
"682","40036","1309","13","Pulau Logui"
"683","40037","1309","13","Pulau Lumut"
"684","40038","1309","13","Pulau Maguiruk"
"685","40039","1309","13","Pulau Mainu"
"686","40040","1309","13","Pulau Makubbou"
"687","40041","1309","13","Pulau Malitau"
"688","40042","1309","13","Pulau Maseai"
"689","40043","1309","13","Pulau Masingitngit"
"690","40044","1309","13","Pulau Masusu"
"691","40045","1309","13","Pulau Maturugougou"
"692","40046","1309","13","Pulau Niau"
"693","40047","1309","13","Pulau Nukok"
"694","40048","1309","13","Pulau Nyangnyang"
"695","40049","1309","13","Pulau Pacabla"
"696","40050","1309","13","Pulau Pagai Selatan"
"697","40051","1309","13","Pulau Pagai Utara"
"698","40052","1309","13","Pulau Pananggalat Sabeu"
"699","40053","1309","13","Pulau Pananggalat Sigoiso"
"700","40054","1309","13","Pulau Panderai"
"701","40055","1309","13","Pulau Panjangsaibi"
"702","40056","1309","13","Pulau Pela"
"703","40057","1309","13","Pulau Pitoiat Sabeu"
"704","40058","1309","13","Pulau Pitoiat Sigoiso"
"705","40059","1309","13","Pulau Pubagguuat"
"706","40060","1309","13","Pulau Putoutougat"
"707","40061","1309","13","Pulau Raggi"
"708","40062","1309","13","Pulau Raggi"
"709","40063","1309","13","Pulau Rangehrangerak"
"710","40064","1309","13","Pulau Rarabugei"
"711","40065","1309","13","Pulau Rausabeu"
"712","40066","1309","13","Pulau Rausimaipok"
"713","40067","1309","13","Pulau Rausitkalaut"
"714","40068","1309","13","Pulau Sanding"
"715","40069","1309","13","Pulau Siamila"
"716","40070","1309","13","Pulau Siatanusa"
"717","40071","1309","13","Pulau Siatjak Bulat Sigoiso"
"718","40072","1309","13","Pulau Siatjak Sabeu"
"719","40073","1309","13","Pulau Siatjak Sigoiso"
"720","40074","1309","13","Pulau Sibarubaru"
"721","40075","1309","13","Pulau Siberut"
"722","40076","1309","13","Pulau Sibigeu"
"723","40077","1309","13","Pulau Sibitti"
"724","40078","1309","13","Pulau Sibokoik"
"725","40079","1309","13","Pulau Siburu"
"726","40080","1309","13","Pulau Sigogoa"
"727","40081","1309","13","Pulau Sigulagula"
"728","40082","1309","13","Pulau Sikatsila"
"729","40083","1309","13","Pulau Silabulabu Sabeu"
"730","40084","1309","13","Pulau Silabulabu Sigoiso"
"731","40085","1309","13","Pulau Siloina"
"732","40086","1309","13","Pulau Siloina Sabeu"
"733","40087","1309","13","Pulau Simaileppet"
"734","40088","1309","13","Pulau Simakakkang"
"735","40089","1309","13","Pulau Simaleguk Sabeu"
"736","40090","1309","13","Pulau Simaleguk Sigoiso"
"737","40091","1309","13","Pulau Simasaba"
"738","40092","1309","13","Pulau Simasingitngit"
"739","40093","1309","13","Pulau Simasit"
"740","40094","1309","13","Pulau Simungguk"
"741","40095","1309","13","Pulau Siniai"
"742","40096","1309","13","Pulau Siniuiui"
"743","40097","1309","13","Pulau Siopa Sabeu"
"744","40098","1309","13","Pulau Siopa Sigoiso"
"745","40099","1309","13","Pulau Sipora"
"746","40100","1309","13","Pulau Siruamata"
"747","40101","1309","13","Pulau Siruso"
"748","40102","1309","13","Pulau Sitkaleleu"
"749","40103","1309","13","Pulau Solaut"
"750","40104","1309","13","Pulau Soumang"
"751","40105","1309","13","Pulau Soumang"
"752","40106","1309","13","Pulau Ta'Bonan"
"753","40107","1309","13","Pulau Tai Mai La"
"754","40108","1309","13","Pulau Takleleu"
"755","40109","1309","13","Pulau Tanopo"
"756","40110","1309","13","Pulau Tobbou"
"757","40111","1309","13","Pulau Toimiang"
"758","40112","1309","13","Pulau Tumbang"
"759","40113","1309","13","Pulau Umatsiteut"
"760","40114","1309","13","Pulau Masilok"
"761","40001","1312","13","Pulau Batiang Gadang"
"762","40002","1312","13","Pulau Batiang Ketek"
"763","40003","1312","13","Pulau Batiang Tangah"
"764","40004","1312","13","Pulau Batubalaie"
"765","40005","1312","13","Pulau Batuula"
"766","40006","1312","13","Pulau Harimau"
"767","40007","1312","13","Pulau Ikan"
"768","40008","1312","13","Pulau Jakar"
"769","40009","1312","13","Pulau Kandang Kabau"
"770","40010","1312","13","Pulau Kutar"
"771","40011","1312","13","Pulau Labuang Kandang"
"772","40012","1312","13","Pulau Lakuak Aneh"
"773","40013","1312","13","Pulau Laweh"
"774","40014","1312","13","Pulau Nibung Ateh"
"775","40015","1312","13","Pulau Nibung Bawah"
"776","40016","1312","13","Pulau Pangka"
"777","40017","1312","13","Pulau Panjang"
"778","40018","1312","13","Pulau Pasia Pasa Gadang"
"779","40019","1312","13","Pulau Pasia Pasa Ketek"
"780","40020","1312","13","Pulau Pigago"
"781","40021","1312","13","Pulau Subarang"
"782","40022","1312","13","Pulau Subarang Katiagan"
"783","40023","1312","13","Pulau Taluak"
"784","40024","1312","13","Pulau Taluo"
"785","40025","1312","13","Pulau Tamiang"
"786","40026","1312","13","Pulau Unggeh"
"787","40001","1371","13","Pulau Aie"
"788","40002","1371","13","Pulau Bindalang"
"789","40003","1371","13","Pulau Buyuang Atu"
"790","40004","1371","13","Pulau Kasiakbungus"
"791","40005","1371","13","Pulau Kasiakgadang"
"792","40006","1371","13","Pulau Kasiaksibonta"
"793","40007","1371","13","Pulau Laut Dua"
"794","40008","1371","13","Pulau Laut Satu"
"795","40009","1371","13","Pulau Pandan"
"796","40010","1371","13","Pulau Pasumpahan"
"797","40011","1371","13","Pulau Pisang Gadang"
"798","40012","1371","13","Pulau Pisang Ketek"
"799","40013","1371","13","Pulau Sao"
"800","40014","1371","13","Pulau Setan"
"801","40015","1371","13","Pulau Sibonta"
"802","40016","1371","13","Pulau Sikuai"
"803","40017","1371","13","Pulau Sinyaru"
"804","40018","1371","13","Pulau Sirandah"
"805","40019","1371","13","Pulau Talena"
"806","40020","1371","13","Pulau Toran"
"807","40021","1371","13","Pulau Ula"
"808","40001","1377","13","Pulau Anso"
"809","40002","1377","13","Pulau Kasiak"
"810","40003","1377","13","Pulau Tangah"
"811","40004","1377","13","Pulau Ujuang"
"812","40001","1401","14","Pulau Karangantinggi"
"813","40002","1401","14","Pulau Rambai"
"814","40003","1401","14","Pulau Rumbia"
"815","40004","1401","14","Pulau Tengah"
"816","40001","1402","14","Pulau Lais"
"817","40002","1402","14","Pulau Sialang"
"818","40003","1402","14","Pulau Tanjungputus"
"819","40004","1402","14","Pulau Tiga"
"820","40001","1403","14","Pulau Atung"
"821","40002","1403","14","Pulau Babi"
"822","40003","1403","14","Pulau Baru"
"823","40004","1403","14","Pulau Bengkalis"
"824","40005","1403","14","Pulau Beruk"
"825","40006","1403","14","Pulau Betingaceh"
"826","40007","1403","14","Pulau Dedap"
"827","40008","1403","14","Pulau Kemunting"
"828","40009","1403","14","Pulau Mampu Beso"
"829","40010","1403","14","Pulau Mampu Kecik"
"830","40011","1403","14","Pulau Mentele"
"831","40012","1403","14","Pulau Pajak"
"832","40013","1403","14","Pulau Payung"
"833","40014","1403","14","Pulau Rampang"
"834","40015","1403","14","Pulau Rupat"
"835","40016","1403","14","Pulau Rupat"
"836","40017","1403","14","Pulau Rupat"
"837","40018","1403","14","Pulau Simpur"
"838","40019","1403","14","Pulau Tengah"
"839","40001","1404","14","Pulau Airtawar"
"840","40002","1404","14","Pulau Anak Mandah"
"841","40003","1404","14","Pulau Bakong"
"842","40004","1404","14","Pulau Bantaian"
"843","40005","1404","14","Pulau Beting"
"844","40006","1404","14","Pulau Burung"
"845","40007","1404","14","Pulau Busung"
"846","40008","1404","14","Pulau Cawan"
"847","40009","1404","14","Pulau Jerjak"
"848","40010","1404","14","Pulau Kateman"
"849","40011","1404","14","Pulau Kelayang"
"850","40012","1404","14","Pulau Kijang"
"851","40013","1404","14","Pulau Kundur"
"852","40014","1404","14","Pulau Kurau"
"853","40015","1404","14","Pulau Malong"
"854","40016","1404","14","Pulau Mas"
"855","40017","1404","14","Pulau Nyiur"
"856","40018","1404","14","Pulau Palas"
"857","40019","1404","14","Pulau Piaran"
"858","40020","1404","14","Pulau Pisang"
"859","40021","1404","14","Pulau Pucung"
"860","40022","1404","14","Pulau Ruku"
"861","40023","1404","14","Pulau Sangkarayam"
"862","40024","1404","14","Pulau Sicincin"
"863","40025","1404","14","Pulau Telaga"
"864","40001","1405","14","Pulau Bakung"
"865","40002","1405","14","Pulau Baru"
"866","40003","1405","14","Pulau Batuburuk"
"867","40004","1405","14","Pulau Beam"
"868","40005","1405","14","Pulau Dapurbandung"
"869","40006","1405","14","Pulau Dapurbandung Kocik"
"870","40007","1405","14","Pulau Dapurbandung Selatan"
"871","40008","1405","14","Pulau Kapak"
"872","40009","1405","14","Pulau Kapak Kocik"
"873","40010","1405","14","Pulau Ketam"
"874","40011","1405","14","Pulau Layang"
"875","40012","1405","14","Pulau Layang Hilir"
"876","40013","1405","14","Pulau Layang Hulu"
"877","40014","1405","14","Pulau Lebuh"
"878","40015","1405","14","Pulau Lipebandung Kocik"
"879","40016","1405","14","Pulau Muda"
"880","40017","1405","14","Pulau Padipadi Bose"
"881","40018","1405","14","Pulau Padipadi Kocik"
"882","40019","1405","14","Pulau Pandan"
"883","40020","1405","14","Pulau Para"
"884","40021","1405","14","Pulau Penyalai"
"885","40022","1405","14","Pulau Pinang Bose"
"886","40023","1405","14","Pulau Pinang Kocik"
"887","40024","1405","14","Pulau Sarangburung"
"888","40025","1405","14","Pulau Sarap"
"889","40026","1405","14","Pulau Sempit"
"890","40027","1405","14","Pulau Senang"
"891","40028","1405","14","Pulau Senang Hulu"
"892","40029","1405","14","Pulau Serapung"
"893","40030","1405","14","Pulau Serusa"
"894","40031","1405","14","Pulau Siakung Bose"
"895","40032","1405","14","Pulau Siakung Kocik"
"896","40033","1405","14","Pulau Sijugi"
"897","40034","1405","14","Pulau Tanjungputus"
"898","40035","1405","14","Pulau Telukdalam"
"899","40036","1405","14","Pulau Teluksembilan"
"900","40037","1405","14","Pulau Terus"
"901","40038","1405","14","Pulau Tiga"
"902","40039","1405","14","Pulau Tiga Selatan"
"903","40040","1405","14","Pulau Tiga Utara"
"904","40041","1405","14","Pulau Tigo"
"905","40042","1405","14","Pulau Tugau"
"906","40043","1405","14","Pulau Untut"
"907","40001","1407","14","Pulau Barkey"
"908","40002","1407","14","Pulau Baru"
"909","40003","1407","14","Pulau Baru"
"910","40004","1407","14","Pulau Baru"
"911","40005","1407","14","Pulau Baru"
"912","40006","1407","14","Pulau Baru"
"913","40007","1407","14","Pulau Batuadang"
"914","40008","1407","14","Pulau Batuadang"
"915","40009","1407","14","Pulau Batuberlayar"
"916","40010","1407","14","Pulau Batuberlayar"
"917","40011","1407","14","Pulau Batumandi"
"918","40012","1407","14","Pulau Batumandi"
"919","40013","1407","14","Pulau Bertandang"
"920","40014","1407","14","Pulau Betingsedar"
"921","40015","1407","14","Pulau Betingsedar Kecil"
"922","40016","1407","14","Pulau Halang"
"923","40017","1407","14","Pulau Jemur"
"924","40018","1407","14","Pulau Labuanbombang"
"925","40019","1407","14","Pulau Labubilik"
"926","40020","1407","14","Pulau Labuhanpapan Kecil"
"927","40021","1407","14","Pulau Pedamaran"
"928","40022","1407","14","Pulau Sarangelang"
"929","40023","1407","14","Pulau Sarangelang Kecik"
"930","40024","1407","14","Pulau Sinaboi"
"931","40025","1407","14","Pulau Tengah"
"932","40026","1407","14","Pulau Tengah Utara"
"933","40027","1407","14","Pulau Teromak"
"934","40028","1407","14","Pulau Tukong"
"935","40029","1407","14","Pulau Tukongmas"
"936","40030","1407","14","Pulau Tukongmas Selatan"
"937","40031","1407","14","Pulau Tukongsimbang"
"938","40032","1407","14","Pulau Tukongsimbang Empat"
"939","40033","1407","14","Pulau Tukongsimbang Enam"
"940","40034","1407","14","Pulau Tukongsimbang Lima"
"941","40035","1407","14","Pulau Tukongsimbang Tiga"
"942","40036","1407","14","Pulau Tukongsimbang Tujuh"
"943","40001","1408","14","Pulau Tengah"
"944","40001","1410","14","Pulau Berembang"
"945","40002","1410","14","Pulau Burung"
"946","40003","1410","14","Pulau Dedap"
"947","40004","1410","14","Pulau Jadi"
"948","40005","1410","14","Pulau Menggung"
"949","40006","1410","14","Pulau Merbau"
"950","40007","1410","14","Pulau Padang"
"951","40008","1410","14","Pulau Panjang"
"952","40009","1410","14","Pulau Rangsang"
"953","40010","1410","14","Pulau Setahun"
"954","40011","1410","14","Pulau Tebingtinggi"
"955","40012","1410","14","Pulau Topang"
"956","40001","1504","15","Pulau Selat"
"957","40002","1504","15","Pulau Senaning"
"958","40001","1505","15","Pulau Pendam"
"959","40001","1507","15","Pulau Balai"
"960","40002","1507","15","Pulau Betet"
"961","40003","1507","15","Pulau Burung"
"962","40004","1507","15","Pulau Harapan"
"963","40005","1507","15","Pulau Mudo"
"964","40006","1507","15","Pulau Pangkudo"
"965","40007","1507","15","Pulau Pedado Anak"
"966","40008","1507","15","Pulau Putri"
"967","40009","1507","15","Pulau Tanjung Putus"
"968","40010","1507","15","Pulau Tengah"
"969","40011","1507","15","Pulau Wantambi"
"970","40001","1602","16","Pulau Maspari"
"971","40001","1603","16","Pulau Selatpunai"
"972","40001","1607","16","Pulau Betet"
"973","40002","1607","16","Pulau Borang"
"974","40003","1607","16","Pulau Brendam"
"975","40004","1607","16","Pulau Burung"
"976","40005","1607","16","Pulau Deltaaersalek"
"977","40006","1607","16","Pulau Deltaaersugihan"
"978","40007","1607","16","Pulau Deltatelang"
"979","40008","1607","16","Pulau Deltaupang"
"980","40009","1607","16","Pulau Gundul"
"981","40010","1607","16","Pulau Kalong"
"982","40011","1607","16","Pulau Kramat"
"983","40012","1607","16","Pulau Lopak Besak"
"984","40013","1607","16","Pulau Lopak Kecik Pulo"
"985","40014","1607","16","Pulau Payung"
"986","40015","1607","16","Pulau Salahnamo"
"987","40016","1607","16","Pulau Selatcemara"
"988","40017","1607","16","Pulau Singgris"
"989","40018","1607","16","Pulau Srijaya"
"990","40019","1607","16","Pulo Alanggantang"
"991","40020","1607","16","Pulo Alangtikus"
"992","40001","1671","16","Pulau Kemaro"
"993","40002","1671","16","Pulau Kerto"
"994","40001","1703","17","Pulau Bangkei"
"995","40002","1703","17","Pulau Dua"
"996","40003","1703","17","Pulau Enggano"
"997","40004","1703","17","Pulau Mega"
"998","40005","1703","17","Pulau Merbau"
"999","40006","1703","17","Pulau Satu"
"1000","40007","1703","17","Pulau Tapakarifin"
"1001","40008","1703","17","Pulau Tapakbalai"
"1002","40001","1771","17","Pulau Tikus"
"1003","40001","1801","18","Pulau Anak Krakatau"
"1004","40002","1801","18","Pulau Batu Perahu Sebuku"
"1005","40003","1801","18","Pulau Batu Sekepol Lunik Khua"
"1006","40004","1801","18","Pulau Batu Sekepol Lunik Sai"
"1007","40005","1801","18","Pulau Batu Sekepol Lunik Tiga"
"1008","40006","1801","18","Pulau Batu Setiga Buntut Lunik"
"1009","40007","1801","18","Pulau Batugubugseng"
"1010","40008","1801","18","Pulau Batukauseng"
"1011","40009","1801","18","Pulau Batumandi"
"1012","40010","1801","18","Pulau Batumandi Bakauheni"
"1013","40011","1801","18","Pulau Batumerah"
"1014","40012","1801","18","Pulau Batusekepel"
"1015","40013","1801","18","Pulau Condong Darat"
"1016","40014","1801","18","Pulau Condong Laut"
"1017","40015","1801","18","Pulau Dua Balak"
"1018","40016","1801","18","Pulau Dua Lunik"
"1019","40017","1801","18","Pulau Hanitu Besar"
"1020","40018","1801","18","Pulau Hanitu Kecil"
"1021","40019","1801","18","Pulau Kandang Balak"
"1022","40020","1801","18","Pulau Kandang Lunik"
"1023","40021","1801","18","Pulau Kelapa"
"1024","40022","1801","18","Pulau Krakatau"
"1025","40023","1801","18","Pulau Krakatau Barat"
"1026","40024","1801","18","Pulau Kramat"
"1027","40025","1801","18","Pulau Kupiah"
"1028","40026","1801","18","Pulau Mangkudu"
"1029","40027","1801","18","Pulau Mundu"
